y,x0,x1,x2,x3,x4,x5,x6,x7
5.9,A0,A0,A0,180.0,5.0,8,A1,A1
8.95,A0,A0,A1,,150.0,9,A1,A1
0.7,A1,A4,A1,133.0,150.0,11,A0,A1
1.99,A1,A3,A1,103.0,150.0,2,A0,A1
0.85,A1,A2,A1,0.0,150.0,11,A0,A1
1.0,A1,A0,A1,98.0,150.0,2,A0,A1
14.0,A0,A5,A1,171.0,150.0,10,A1,A1
5.499,A1,A7,A0,218.0,150.0,0,A2,A2
0.65,A0,,A1,0.0,150.0,10,A0,A1
1.25,A0,A8,A1,114.0,150.0,10,A0,A0
6.7,A0,A4,A1,200.0,150.0,12,A0,A1
1.5,A0,A2,A1,75.0,150.0,7,A0,A1
7.99,A0,A7,A1,140.0,125.0,7,A1,A1
0.999,A0,A2,A1,54.0,150.0,10,A0,A1
1.55,A1,A2,A1,86.0,150.0,7,A0,A1
2.5,A1,A2,A1,80.0,150.0,4,A0,A2
7.9,A1,A4,A1,163.0,150.0,9,A1,A1
3.5,A1,A7,A1,69.0,125.0,3,A0,A1
10.0,A0,A4,A1,177.0,150.0,3,A1,A1
13.85,A1,,A1,151.0,150.0,11,A1,A1
4.35,A1,A4,A1,150.0,150.0,1,A1,A1
0.55,A1,A2,A1,45.0,150.0,1,A0,A2
2.1,A1,A7,A1,0.0,150.0,0,A0,A2
66.9,A1,A5,A0,,30.0,7,A1,A1
0.5,A0,A4,A1,102.0,150.0,4,A1,A1
1.25,A1,A2,A1,62.0,150.0,2,A0,A1
10.8,A0,A4,A1,143.0,150.0,1,A1,A1
9.5,A0,A4,A0,256.0,150.0,9,A0,A2
17.9,A0,A0,A1,160.0,70.0,10,A0,A1
3.0,A0,A4,A1,110.0,40.0,4,A0,A1
2.1,A0,A0,A1,121.0,150.0,8,A1,A0
0.0,A1,A7,A1,170.0,20.0,3,A1,A2
2.15,A0,A6,A1,170.0,150.0,3,A0,A0
3.25,A1,A4,A0,320.0,150.0,12,A0,A1
0.8,A0,A2,A1,60.0,150.0,11,A0,A1
1.8,A1,A2,A1,80.0,150.0,10,A0,A1
4.45,A0,A4,A1,105.0,150.0,8,A1,A1
0.5,A0,,A1,55.0,150.0,8,A0,A2
0.9,A1,,A1,45.0,150.0,6,A0,A2
2.235,A1,A4,A1,150.0,150.0,11,A0,A1
1.2,A0,A4,A1,68.0,150.0,2,A1,A1
4.9,A0,A4,A1,150.0,150.0,4,A0,A1
24.0,A1,A8,A1,131.0,30.0,5,A1,A1
1.749,A1,A6,A1,0.0,150.0,8,A0,A2
1.2,A1,A7,A1,0.0,150.0,7,A0,A1
6.99,A0,A4,A1,109.0,150.0,2,A1,A1
0.699,A0,A4,A1,,150.0,2,A0,A1
11.97,A1,A0,A0,143.0,150.0,2,A1,A2
2.92,A1,A2,A1,102.0,150.0,6,A0,A1
0.25,A1,A7,A2,0.0,150.0,0,A2,A2
1.4,A1,A4,A1,101.0,125.0,3,A0,A1
2.35,A1,A4,A1,150.0,150.0,8,A0,A1
1.6,A1,A4,A1,132.0,150.0,11,A3,A1
4.35,A0,A0,A1,131.0,150.0,1,A1,A1
3.499,A1,A0,A0,179.0,150.0,8,A1,A1
2.8,A1,A0,A1,131.0,150.0,11,A1,A1
6.99,A1,A4,A1,143.0,150.0,4,A1,A1
4.0,A1,A4,A1,135.0,90.0,10,A0,A1
1.8,A1,A4,A1,110.0,150.0,2,A0,A1
4.85,A0,A8,A1,136.0,150.0,7,A1,A1
3.5,A0,A3,A1,170.0,150.0,10,A0,A1
0.6,A1,A4,A1,0.0,150.0,12,A0,A2
3.35,A0,A7,A1,122.0,125.0,1,A0,A1
10.0,A0,A0,A1,140.0,40.0,6,A1,A1
16.3,A0,A0,A1,,30.0,4,A1,A1
2.299,A1,A5,A1,95.0,150.0,10,A0,A1
0.0,A1,A2,A2,0.0,150.0,0,A0,A2
0.75,A0,A2,A1,60.0,150.0,0,A0,A1
1.9,A1,A0,A1,131.0,150.0,10,A1,A1
2.89,A1,A4,A1,286.0,150.0,11,A0,A0
6.75,A1,A4,A1,116.0,125.0,4,A0,A1
4.8,A1,,A0,177.0,150.0,10,A1,A1
1.75,A1,A0,A1,,150.0,10,A0,A1
22.9,A0,A2,A1,,40.0,3,A0,A1
3.999,A1,A4,A1,118.0,150.0,7,A0,A1
7.7,A0,A8,A1,90.0,100.0,8,A1,A1
5.85,A1,A6,A1,163.0,150.0,12,A0,A1
9.999,A1,A8,A1,131.0,125.0,4,A1,A1
1.999,A0,A4,A1,170.0,150.0,3,A0,A1
8.499,A0,A3,A0,204.0,150.0,4,A1,A1
1.45,A0,A0,A1,118.0,150.0,3,A3,A1
10.88,A0,A2,A1,174.0,90.0,8,A0,A1
0.25,A1,A2,A1,75.0,150.0,2,A0,A1
0.95,A0,A2,A1,0.0,150.0,3,A2,A2
1.099,A1,A2,A1,0.0,150.0,11,A0,A1
0.99,A0,A0,A1,125.0,150.0,5,A0,A1
10.0,A0,,A0,204.0,150.0,3,A0,A0
9.5,A0,A2,A1,117.0,70.0,4,A0,A1
2.0,A0,A2,A1,72.0,125.0,1,A4,A1
2.5,A0,A4,A0,110.0,150.0,10,A1,A1
0.3,A0,A7,A1,0.0,150.0,0,A0,A2
12.799,A0,A7,A1,200.0,125.0,9,A0,A2
18.25,A0,A8,A1,140.0,70.0,7,A1,A1
6.299,A1,A4,A1,80.0,150.0,3,A0,A1
4.75,A1,A3,A1,160.0,150.0,3,A0,A1
1.49,A1,A2,A1,58.0,150.0,4,A0,A2
0.8,A1,A6,A1,0.0,150.0,0,A0,A0
5.3,A0,A3,A1,400.0,150.0,7,A0,A1
14.999,A0,A0,A0,,80.0,3,A1,A1
19.899,A0,A6,A1,160.0,70.0,8,A0,A1
0.999,A1,,A1,75.0,150.0,8,A2,A1
0.6,A1,A4,A1,90.0,150.0,10,A0,A2
0.25,A1,A7,A1,48.0,150.0,0,A4,A0
0.65,A0,,A1,45.0,150.0,9,A0,A1
0.0,A0,A7,A1,60.0,150.0,8,A0,A1
1.6,A0,A0,A1,150.0,150.0,11,A0,A1
0.699,A0,,A1,,150.0,6,A0,A1
5.0,A0,A4,A1,200.0,150.0,8,A0,A1
1.35,A0,A0,A0,90.0,150.0,7,A0,A2
2.3,A0,A1,A1,110.0,5.0,3,A1,A0
3.5,A1,A0,A1,,150.0,3,A1,A1
30.678,A1,A4,A1,140.0,20.0,11,A1,A1
0.75,A0,A7,A1,50.0,150.0,0,A0,A1
4.0,A0,A2,A2,0.0,100.0,0,A0,A2
1.2,A0,A0,A1,101.0,150.0,9,A1,A1
1.2,A0,A2,A1,60.0,150.0,10,A0,A1
1.1,A0,A2,A1,52.0,150.0,1,A0,A1
9.2,A1,A4,A1,,80.0,9,A0,A1
1.5,A0,A3,A0,150.0,150.0,12,A0,A1
12.0,A1,,A1,105.0,80.0,1,A1,A1
15.4,A0,A0,A1,184.0,125.0,10,A1,A1
7.3,A1,A7,A1,116.0,150.0,0,A1,A2
4.1,A0,A2,A2,0.0,150.0,6,A1,A2
9.95,A0,A8,A1,150.0,150.0,6,A1,A1
0.0,A1,A7,A2,0.0,20.0,0,A2,A2
0.85,A0,A2,A1,60.0,150.0,5,A0,A1
3.8,A1,A0,A1,165.0,150.0,12,A0,A1
1.3,A0,A2,A1,60.0,125.0,10,A0,A2
2.1,A0,A0,A1,160.0,150.0,11,A0,A1
1.3,A0,A2,A1,0.0,150.0,2,A0,A1
2.35,A0,A2,A1,,125.0,2,A0,A1
0.99,A0,A4,A1,75.0,125.0,3,A0,A1
0.75,A1,A4,A0,,150.0,12,A0,A2
3.199,A1,A7,A0,0.0,125.0,9,A0,A1
0.0,A1,A7,A2,0.0,100.0,0,A2,A2
7.3,A0,A2,A1,60.0,100.0,7,A0,A1
0.45,A1,,A1,90.0,150.0,7,A0,A0
1.999,A0,A4,A1,75.0,150.0,3,A0,A2
2.65,A0,,A1,75.0,150.0,3,A0,A1
1.6,A1,A4,A1,101.0,150.0,5,A0,A1
13.99,A0,A4,A0,170.0,90.0,7,A0,A1
2.899,A0,A8,A1,125.0,150.0,6,A0,A1
2.85,A0,A2,A1,75.0,150.0,5,A0,A1
2.899,A0,A0,A1,90.0,150.0,0,A2,A1
1.25,A1,A2,A1,75.0,150.0,3,A0,A1
0.45,A0,A0,A1,75.0,150.0,0,A0,A2
5.3,A1,A2,A1,68.0,30.0,11,A0,A1
1.65,A0,A4,A1,,90.0,6,A1,A2
1.0,A0,A4,A2,0.0,150.0,2,A0,A0
6.6,A0,A8,A1,105.0,150.0,11,A1,A1
2.0,A0,A0,A1,120.0,150.0,3,A1,A1
0.0,A0,A4,A0,88.0,100.0,9,A0,A0
1.25,A1,A4,A0,132.0,150.0,0,A2,A1
1.0,A0,A2,A1,88.0,150.0,3,A0,A1
2.9,A0,A6,A1,90.0,150.0,7,A0,A1
11.15,A1,A2,A1,0.0,150.0,6,A1,A2
4.5,A0,A6,A1,109.0,90.0,3,A0,A1
0.0,A0,A2,A2,0.0,5.0,2,A0,A2
8.45,A0,A4,A1,200.0,150.0,7,A0,A1
2.2,A1,A2,A1,80.0,80.0,5,A0,A2
1.599,A1,A8,A1,116.0,150.0,3,A0,A1
3.69,A0,A2,A1,60.0,10.0,10,A0,A0
0.1,A1,A2,A1,75.0,150.0,0,A0,A2
7.49,A0,A4,A1,,100.0,6,A0,A1
7.777,A1,A4,A1,0.0,50.0,0,A2,A2
2.19,A1,A8,A1,82.0,150.0,8,A0,A1
4.39,A0,A1,A1,0.0,125.0,8,A1,A0
1.4,A1,A0,A1,58.0,100.0,10,A0,A2
4.1,A0,A4,A1,150.0,150.0,4,A0,A1
0.899,A1,A0,A1,75.0,125.0,2,A0,A2
5.99,A0,A2,A1,69.0,20.0,12,A0,A1
5.8,A1,,A0,136.0,90.0,6,A0,A1
4.6,A1,A4,A1,179.0,150.0,4,A0,A1
3.45,A0,A6,A0,193.0,150.0,7,A0,A1
8.5,A0,A4,A1,170.0,125.0,12,A1,A1
18.6,A1,A0,A1,143.0,150.0,6,A1,A1
10.95,A1,A5,A0,231.0,125.0,1,A0,A1
0.89,A1,A2,A1,55.0,150.0,4,A0,A1
6.0,A1,A3,A1,143.0,150.0,3,A0,A1
3.2,A1,A4,A1,90.0,150.0,6,A0,A1
3.99,A0,A2,A1,180.0,150.0,11,A0,A1
4.1,A1,A0,A0,150.0,150.0,9,A1,A1
17.5,A0,A4,A0,239.0,150.0,8,A1,A1
4.9,A1,,A1,192.0,5.0,1,A0,A1
0.65,A1,A2,A1,60.0,150.0,2,A0,A1
0.359,A1,A1,A1,101.0,150.0,12,A0,A2
9.5,A0,A5,A0,180.0,150.0,6,A1,A2
4.29,A0,A0,A0,163.0,150.0,1,A1,A1
0.001,A1,A3,A0,102.0,150.0,0,A0,A1
18.4,A1,A0,A0,435.0,150.0,1,A0,A1
4.3,A0,,A1,115.0,150.0,12,A0,A1
1.85,A1,A0,A1,74.0,150.0,2,A3,A2
2.85,A0,,A1,109.0,5.0,7,A1,A1
0.37,A1,A2,A1,75.0,150.0,9,A0,A1
0.1,A1,A7,A1,54.0,150.0,12,A2,A0
2.4,A1,A7,A2,75.0,150.0,0,A0,A2
0.6,A1,,A0,193.0,150.0,6,A0,A1
7.99,A0,A0,A0,177.0,150.0,2,A1,A1
7.499,A0,A4,A0,,150.0,7,A1,A1
11.6,A0,A8,A0,163.0,70.0,5,A1,A1
2.321,A1,A4,A1,110.0,150.0,1,A1,A1
25.9,A1,A8,A1,140.0,40.0,3,A1,A1
3.496,A0,A2,A1,76.0,150.0,2,A0,A1
13.999,A1,A3,A1,143.0,50.0,7,A0,A1
18.49,A1,A6,A1,250.0,90.0,6,A0,A1
0.7,A0,A6,A1,116.0,150.0,7,A0,A1
4.222,A1,A4,A1,90.0,150.0,1,A1,A1
0.0,A0,A2,A1,0.0,150.0,0,A2,A0
7.5,A0,A4,A0,115.0,60.0,2,A0,A1
2.499,A0,A2,A1,65.0,150.0,2,A0,A1
1.0,A1,A4,A1,116.0,125.0,7,A2,A1
17.999,A1,A0,A1,170.0,90.0,5,A0,A1
30.0,A0,A6,A1,50.0,60.0,6,A0,A1
0.6,A0,A2,A1,54.0,100.0,3,A0,A0
3.25,A1,A8,A1,144.0,150.0,7,A1,A1
15.999,A1,A3,A1,305.0,100.0,1,A3,A1
0.08,A0,A7,A1,0.0,150.0,0,A0,A1
15.499,A1,A4,A0,122.0,60.0,4,A0,A1
0.0,A0,A0,A1,105.0,150.0,10,A3,A0
1.0,A0,A0,A1,75.0,150.0,6,A0,A1
0.75,A0,A7,A1,75.0,5.0,5,A2,A1
3.9,A1,A8,A1,131.0,150.0,8,A1,A1
0.4,A0,A2,A1,0.0,150.0,7,A0,A0
0.85,A0,A4,A0,122.0,50.0,3,A0,A1
7.99,A0,A4,A1,170.0,150.0,8,A3,A1
5.0,A0,A7,A2,110.0,90.0,0,A0,A2
3.5,A0,A4,A1,163.0,150.0,7,A0,A1
40.2,A1,A8,A0,179.0,70.0,10,A1,A1
1.6,A1,A4,A1,170.0,150.0,8,A0,A1
7.3,A0,A4,A0,163.0,150.0,10,A1,A1
11.9,A0,A4,A1,131.0,70.0,10,A1,A1
0.1,A0,A3,A1,0.0,125.0,10,A0,A0
5.79,A0,A2,A1,90.0,150.0,8,A1,A1
22.0,A1,A7,A1,150.0,40.0,11,A2,A1
1.85,A1,A7,A1,101.0,150.0,12,A0,A1
0.45,A1,A7,A1,142.0,150.0,10,A2,A2
6.45,A1,A4,A1,140.0,150.0,11,A1,A1
3.9,A1,A3,A1,170.0,150.0,3,A0,A1
0.699,A1,A2,A1,40.0,150.0,10,A0,A2
2.5,A0,A0,A1,116.0,150.0,11,A1,A2
3.5,A1,A4,A1,75.0,150.0,0,A0,A2
12.15,A0,A8,A0,170.0,100.0,0,A0,A2
6.975,A0,,A1,105.0,150.0,12,A1,A1
3.8,A0,A0,A1,163.0,150.0,0,A1,A2
3.9,A1,A4,A1,90.0,100.0,11,A0,A1
6.0,A1,A4,A1,116.0,125.0,6,A0,A2
2.3,A1,A4,A1,150.0,150.0,6,A0,A1
1.11,A0,A2,A1,60.0,150.0,1,A0,A1
1.45,A0,A7,A0,65.0,150.0,1,A0,A2
1.199,A0,A4,A1,75.0,125.0,12,A0,A1
2.45,A1,A2,A2,61.0,125.0,8,A0,A1
31.5,A1,A0,A0,258.0,100.0,5,A1,A0
5.2,A1,A8,A1,90.0,150.0,12,A1,A1
4.199,A1,A0,A1,120.0,150.0,3,A1,A1
15.35,A1,A0,A1,143.0,125.0,8,A1,A1
2.45,A1,A4,A0,193.0,150.0,12,A0,A1
2.1,A1,A8,A1,69.0,150.0,7,A1,A1
3.95,A0,,A1,115.0,125.0,1,A0,A0
6.999,A0,A4,A1,,150.0,8,A0,A1
1.95,A0,A2,A1,60.0,90.0,3,A0,A1
5.6,A1,A4,A1,170.0,150.0,6,A0,A1
2.6,A0,A2,A1,64.0,100.0,3,A0,A1
1.199,A0,A8,A1,125.0,150.0,12,A1,A0
29.5,A1,A3,A0,231.0,60.0,4,A1,A2
0.4,A1,A2,A1,60.0,150.0,12,A0,A1
6.0,A0,A2,A1,60.0,70.0,4,A0,A1
14.9,A0,A0,A0,256.0,150.0,10,A0,A1
5.0,A1,A4,A1,116.0,150.0,6,A0,A1
17.2,A0,A8,A0,163.0,20.0,1,A1,A1
4.0,A1,A3,A1,193.0,150.0,9,A2,A1
2.65,A0,A7,A1,72.0,70.0,0,A0,A2
1.1,A1,A0,A1,212.0,150.0,8,A2,A2
1.777,A1,A0,A1,170.0,150.0,0,A0,A1
2.8,A1,A0,A1,193.0,150.0,11,A0,A2
0.35,A1,A3,A1,0.0,150.0,7,A0,A0
5.35,A1,A0,A1,102.0,90.0,3,A0,A1
6.99,A1,A4,A1,120.0,125.0,3,A0,A1
3.6,A0,A2,A2,61.0,70.0,12,A0,A1
7.999,A1,,A1,129.0,100.0,5,A0,A1
9.999,A1,A7,A2,0.0,150.0,0,A2,A2
0.999,A1,A8,A2,0.0,125.0,3,A0,A1
2.8,A0,A3,A1,,150.0,11,A1,A2
8.8,A1,A4,A0,200.0,150.0,10,A0,A1
0.999,A1,A4,A1,115.0,150.0,3,A0,A2
0.5,A0,A2,A1,72.0,150.0,0,A0,A0
7.3,A0,A0,A0,177.0,150.0,10,A1,A1
69.75,A0,A3,A1,,125.0,5,A0,A1
0.4,A1,A1,A1,140.0,150.0,12,A0,A0
1.5,A0,A0,A2,130.0,125.0,0,A0,A2
0.9,A0,A3,A1,75.0,125.0,3,A0,A1
7.85,A0,A8,A0,136.0,125.0,4,A1,A1
5.0,A0,A4,A1,156.0,100.0,9,A0,A1
14.2,A0,A4,A0,122.0,30.0,8,A0,A1
1.1,A1,A2,A1,58.0,125.0,5,A0,A1
9.45,A0,A4,A0,197.0,150.0,12,A1,A1
11.25,A1,A2,A1,75.0,10.0,4,A0,A1
17.999,A0,A5,A0,150.0,80.0,8,A1,A1
2.2,A0,A6,A0,61.0,125.0,7,A0,A1
1.69,A1,A0,A1,170.0,150.0,2,A0,A1
1.2,A1,A4,A1,193.0,150.0,11,A3,A1
3.95,A1,A5,A2,0.0,150.0,4,A1,A1
0.95,A1,A4,A0,0.0,150.0,12,A0,A2
0.7,A0,A4,A1,75.0,150.0,2,A0,A1
0.7,A1,A2,A1,80.0,150.0,1,A0,A1
4.444,A0,A2,A1,70.0,80.0,11,A0,A1
4.3,A0,A8,A1,77.0,150.0,11,A1,A0
2.0,A1,A7,A1,0.0,150.0,6,A4,A1
3.99,A0,A8,A1,116.0,150.0,7,A1,A1
2.35,A1,,A1,105.0,125.0,6,A0,A0
0.0,A1,A2,A1,90.0,150.0,6,A0,A2
2.0,A1,A7,A1,,150.0,12,A2,A1
3.5,A1,A2,A1,90.0,90.0,5,A0,A0
2.3,A1,A8,A1,110.0,150.0,5,A1,A1
2.05,A0,A4,A1,0.0,150.0,0,A0,A2
0.85,A0,A2,A1,115.0,150.0,7,A0,A1
0.5,A1,A4,A1,75.0,125.0,4,A0,A0
5.2,A0,A2,A1,60.0,50.0,4,A0,A1
6.2,A0,A4,A1,77.0,40.0,6,A0,A1
6.25,A0,,A0,250.0,150.0,1,A1,A1
4.9,A1,A4,A0,,100.0,2,A2,A1
1.35,A0,A7,A1,205.0,150.0,5,A2,A0
2.0,A0,A0,A0,170.0,150.0,11,A0,A1
4.999,A1,A2,A1,,90.0,4,A1,A1
7.83,A0,A0,A0,163.0,150.0,8,A0,A1
0.5,A1,A0,A0,0.0,150.0,3,A0,A0
12.95,A1,,A0,184.0,50.0,5,A0,A1
28.0,A1,A0,A1,177.0,70.0,5,A1,A1
2.85,A1,A3,A1,150.0,150.0,5,A1,A0
1.25,A0,A4,A1,125.0,150.0,4,A0,A1
23.9,A1,A3,A0,272.0,70.0,6,A0,A1
0.6,A0,A7,A1,0.0,150.0,0,A2,A0
6.95,A1,A8,A2,80.0,150.0,4,A0,A1
5.25,A1,A0,A1,140.0,5.0,3,A1,A1
3.999,A1,A0,A1,75.0,80.0,9,A0,A1
3.95,A0,A2,A1,68.0,150.0,4,A1,A1
1.0,A0,A0,A0,150.0,150.0,5,A2,A2
5.1,A1,A6,A1,136.0,50.0,12,A0,A1
0.25,A1,,A1,71.0,150.0,0,A0,A2
4.5,A1,A6,A1,109.0,80.0,9,A0,A0
1.897,A0,A0,A1,125.0,150.0,10,A0,A1
0.999,A0,A4,A1,150.0,150.0,3,A1,A0
1.5,A1,A0,A1,150.0,150.0,12,A1,A2
8.9,A0,A2,A1,174.0,125.0,4,A0,A1
0.6,A0,A7,A2,0.0,150.0,0,A2,A2
2.5,A0,A4,A1,131.0,150.0,9,A1,A1
2.9,A1,A4,A0,170.0,150.0,1,A1,A2
0.05,A0,A2,A1,,150.0,0,A0,A1
1.599,A1,A2,A1,0.0,150.0,8,A0,A2
2.3,A1,A0,A1,135.0,150.0,9,A0,A0
4.5,A0,A4,A1,102.0,150.0,10,A0,A1
1.599,A1,A7,A1,,125.0,12,A0,A2
4.35,A0,A3,A1,115.0,90.0,0,A2,A2
17.0,A0,A0,A1,120.0,80.0,11,A1,A1
1.15,A1,A4,A1,140.0,150.0,3,A0,A1
15.5,A1,A4,A0,239.0,150.0,9,A1,A1
2.1,A0,A4,A1,105.0,150.0,8,A0,A1
0.0,A1,A7,A2,0.0,5.0,0,A2,A2
2.85,A1,A0,A1,170.0,30.0,0,A0,A2
0.3,A0,A2,A1,0.0,150.0,9,A0,A0
3.0,A1,A7,A1,97.0,150.0,12,A4,A2
7.2,A0,A3,A1,241.0,125.0,9,A0,A1
23.5,A0,A5,A0,190.0,125.0,1,A1,A1
3.2,A0,A0,A0,192.0,150.0,1,A3,A1
7.5,A1,A5,A0,163.0,150.0,4,A1,A1
0.9,A1,A0,A1,102.0,150.0,12,A0,A0
4.9,A1,A6,A1,109.0,50.0,5,A0,A2
1.599,A1,A2,A1,54.0,90.0,1,A0,A1
4.5,A1,A4,A1,116.0,150.0,10,A0,A1
3.1,A1,A2,A1,75.0,150.0,6,A0,A1
0.95,A0,A0,A1,101.0,150.0,6,A0,A1
10.99,A0,A6,A2,140.0,20.0,8,A0,A1
6.99,A0,A8,A1,150.0,150.0,10,A1,A1
9.3,A0,A0,A1,163.0,150.0,4,A1,A1
11.299,A0,A3,A0,200.0,150.0,2,A0,A1
1.999,A0,A4,A1,,150.0,3,A0,A1
1.35,A0,A4,A1,101.0,150.0,2,A0,A1
1.49,A1,A0,A1,131.0,150.0,9,A1,A1
13.5,A1,A7,A0,,150.0,7,A0,A1
34.95,A0,A4,A1,300.0,90.0,5,A1,A1
5.2,A1,A4,A1,26.0,20.0,7,A0,A1
6.999,A1,A2,A1,101.0,40.0,12,A0,A1
14.5,A1,A0,A0,218.0,125.0,5,A0,A2
8.4,A1,A2,A1,105.0,150.0,1,A1,A1
0.7,A1,A0,A1,,125.0,3,A0,A1
8.999,A0,A4,A0,143.0,150.0,3,A1,A1
8.5,A1,A4,A0,218.0,150.0,7,A1,A1
2.4,A1,A0,A1,163.0,150.0,6,A1,A1
4.6,A0,A4,A0,170.0,150.0,3,A1,A1
0.7,A1,A0,A1,82.0,150.0,2,A1,A1
2.4,A1,A0,A1,101.0,150.0,4,A1,A1
6.6,A1,A7,A1,,100.0,10,A2,A1
9.5,A1,A5,A1,150.0,150.0,4,A1,A1
2.999,A1,A2,A1,50.0,125.0,1,A0,A1
3.299,A1,A6,A1,147.0,150.0,1,A0,A1
0.4,A1,A4,A2,0.0,40.0,4,A2,A2
0.7,A1,A4,A1,101.0,150.0,7,A0,A0
2.15,A1,A4,A1,165.0,150.0,11,A0,A1
5.8,A1,,A1,101.0,125.0,4,A1,A1
14.999,A0,A4,A1,321.0,125.0,7,A0,A1
9.0,A1,A0,A0,230.0,150.0,12,A1,A2
1.65,A0,,A1,0.0,150.0,7,A0,A2
1.3,A0,A3,A1,0.0,150.0,12,A0,A1
5.8,A0,A0,A1,192.0,150.0,8,A0,A1
0.0,A0,A8,A1,118.0,150.0,0,A1,A2
2.65,A0,A4,A1,143.0,150.0,12,A0,A1
12.8,A1,A4,A0,,150.0,9,A1,A1
5.85,A1,A4,A1,105.0,150.0,11,A1,A1
0.3,A0,A4,A1,90.0,150.0,12,A0,A0
29.99,A1,A4,A0,218.0,50.0,11,A1,A1
0.15,A1,A7,A2,0.0,100.0,0,A2,A2
5.499,A1,A4,A0,140.0,150.0,1,A1,A1
4.25,A0,A4,A1,90.0,70.0,8,A1,A1
1.0,A0,A7,A1,103.0,150.0,3,A0,A0
17.49,A0,A5,A0,136.0,70.0,9,A1,A1
6.0,A1,A3,A1,180.0,150.0,5,A0,A2
3.6,A1,A4,A1,101.0,150.0,4,A1,A1
6.5,A1,A4,A0,170.0,150.0,6,A1,A1
1.6,A0,A0,A1,90.0,150.0,11,A1,A1
0.03,A0,A1,A2,0.0,5.0,1,A6,A2
5.999,A1,A8,A1,125.0,30.0,6,A0,A1
6.9,A1,A3,A1,150.0,150.0,6,A1,A1
2.59,A1,A4,A1,75.0,150.0,4,A0,A1
0.499,A0,A4,A1,107.0,150.0,6,A0,A1
0.599,A0,A7,A1,101.0,150.0,0,A0,A2
6.3,A0,A6,A1,,150.0,7,A0,A1
1.0,A0,A2,A1,65.0,60.0,0,A0,A2
3.2,A0,A0,A1,102.0,125.0,12,A0,A0
0.3,A1,A4,A1,65.0,125.0,3,A0,A0
4.3,A1,A0,A1,101.0,150.0,6,A1,A1
5.8,A0,A8,A1,105.0,150.0,12,A1,A1
5.5,A0,A2,A1,105.0,125.0,6,A0,A2
0.0,A1,A0,A1,115.0,150.0,0,A0,A0
2.95,A1,A2,A1,75.0,150.0,4,A0,A1
2.999,A0,A4,A1,120.0,150.0,2,A0,A0
1.35,A0,A8,A1,101.0,150.0,8,A0,A1
0.895,A1,A2,A1,75.0,150.0,9,A0,A1
5.3,A1,A5,A1,136.0,150.0,3,A1,A1
1.0,A0,A4,A1,0.0,150.0,1,A0,A1
6.49,A1,,A1,0.0,150.0,1,A1,A1
2.99,A1,A2,A1,64.0,150.0,1,A0,A1
1.2,A0,A7,A2,0.0,150.0,0,A2,A2
3.2,A1,A6,A0,54.0,80.0,8,A0,A1
0.12,A0,A7,A1,0.0,150.0,3,A2,A0
1.1,A0,A7,A2,0.0,150.0,0,A2,A2
2.999,A0,A0,A0,150.0,150.0,0,A1,A2
3.3,A0,A2,A1,68.0,100.0,10,A0,A1
0.699,A0,A7,A1,0.0,150.0,0,A1,A1
129.9,A0,A3,A1,462.0,40.0,2,A0,A1
7.2,A0,A0,A0,140.0,150.0,6,A1,A1
13.9,A1,A8,A1,0.0,100.0,11,A1,A0
12.5,A1,A4,A0,306.0,125.0,7,A0,A1
0.18,A0,A3,A1,55.0,125.0,4,A0,A1
1.4,A1,A4,A1,102.0,150.0,9,A0,A1
0.3,A0,A2,A1,70.0,5.0,0,A0,A0
0.85,A0,A0,A1,101.0,150.0,12,A1,A1
16.5,A0,A8,A0,204.0,150.0,10,A1,A1
0.35,A1,A7,A2,0.0,150.0,2,A2,A2
16.5,A0,A0,A1,114.0,40.0,6,A1,A1
1.05,A0,A8,A1,101.0,150.0,8,A0,A1
5.5,A0,A6,A0,193.0,150.0,6,A0,A1
1.85,A0,A8,A1,60.0,150.0,6,A0,A1
2.2,A0,,A1,101.0,150.0,9,A1,A1
3.799,A0,A0,A1,150.0,150.0,4,A1,A1
9.8,A0,A0,A0,170.0,150.0,8,A1,A1
2.9,A0,A2,A1,60.0,125.0,12,A0,A1
4.0,A1,,A1,140.0,150.0,10,A1,A1
0.7,A1,A7,A1,60.0,150.0,0,A2,A1
11.5,A0,A4,A0,224.0,150.0,6,A2,A1
7.0,A1,A4,A0,170.0,100.0,8,A1,A1
4.5,A0,A8,A1,69.0,150.0,6,A1,A0
17.2,A1,A0,A1,105.0,20.0,5,A0,A1
1.55,A0,A0,A1,136.0,150.0,11,A1,A1
1.798,A0,A8,A1,82.0,150.0,3,A0,A1
16.5,A0,A3,A1,136.0,150.0,3,A0,A2
16.99,A1,A0,A1,231.0,150.0,12,A2,A1
1.35,A0,A0,A1,122.0,150.0,6,A0,A1
13.998,A0,A4,A0,272.0,150.0,5,A0,A2
4.999,A1,A0,A1,140.0,150.0,10,A1,A1
7.6,A0,A6,A1,150.0,150.0,6,A0,A1
3.6,A0,A8,A1,140.0,150.0,8,A0,A1
0.25,A0,A2,A1,0.0,150.0,3,A0,A0
3.75,A1,A2,A1,70.0,60.0,9,A0,A1
1.6,A1,A2,A1,75.0,150.0,4,A0,A1
0.75,A1,A2,A1,58.0,150.0,3,A0,A1
0.9,A0,A7,A1,90.0,150.0,9,A2,A2
3.999,A1,A4,A0,163.0,150.0,2,A1,A1
